,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
475,AI/ML Signal Processing Engineer,Codematix,Australia,"Sydney, Sydney Region",0.0,0.0,"Join an innovative defence company developing advanced signal processing, AI and machine learning solutions for complex sensing and detection applications. This is a hands-on engineering role combining digital signal processing, algorithms and machine learning. You’ll work with complex real-world data and develop intelligent algorithms that can detect, classify and interpret signals in challenging environments. The role will be involved across the development lifecycle — from data preparation a…",2026-08-21T23:47:32Z,unknown,it-jobs,adzuna
476,TSPV Software or AI/ML Engineers,Cleared ICT,Australia,"Deakin, South Canberra",208000.0,416000.0,"Cleared Recruitment are looking to speak to professionals who hold a TSPV clearance for long-term contract and permanent opportunities within the National Security, Defence, Intelligence, Software Engineering, AI and Machine Learning space. These are on-site opportunities in Canberra, Melbourne or Brisbane. This is an exciting opportunity to join organisations at the forefront of Defence, National Security, Intelligence and emerging technology programs, delivering high-impact projects that supp…",2026-09-01T12:05:59Z,onsite,it-jobs,adzuna
477,AI Engineer,Mane Consulting,Australia,"Sydney, Sydney Region",140000.0,170000.0,"Unlock your potential with a prestigious opportunity alongside an award-winning, data-driven industry leader! A highly motivated AI Engineer is required to transform data into actionable insights. Our team is passionate about harnessing the power of artificial intelligence to drive business growth and create meaningful impact across various sectors. Rocking the latest tools you will be responsible for designing, developing, and deploying AI-driven solutions to enhance our data analytics capabil…",2026-08-26T12:04:26Z,unknown,it-jobs,adzuna
478,AI Engineer-Australia Only,The HR Ally,Australia,"Perth, Perth Region",0.0,0.0,"Work Rights: Only candidates currently residing in Australia with Australian Citizenship, Permanent Residency, or unrestricted Australian work rights will be considered. Visa sponsorship is not available. Location: Perth, WA, Australia We are seeking an experienced AI Engineer to design, build, and deploy scalable AI and Machine Learning solutions. The ideal candidate will have strong expertise in Python, Deep Learning, LLMs, Cloud AI platforms, and MLOps . Key Skills Bachelor's/Master's degree…",2026-08-12T21:16:37Z,unknown,it-jobs,adzuna
479,Software Engineering: AI Training Specialist,Hatch AI,Australia,Australia,0.0,0.0,"This is a Software Engineering: AI Training Specialist role with Hatch AI based in Sydney, NSW, Australia  Hatch AI  Role Seniority - graduate, junior, mid level, senior More about the Software Engineering: AI Training Specialist role at Hatch AI Join our talent network for software engineers to get matched with flexible, well-paid AI training work. Summary We're looking for people with real software engineering experience, whether that's backend, frontend, full-stack, mobile, data, DevOps, or …",2026-06-04T14:51:47Z,unknown,it-jobs,adzuna
480,AI ML Engineer,Infosys Singapore & Australia,Australia,"Melbourne, Melbourne Region",0.0,0.0,"Infosys Consulting is the worldwide management and IT consultancy unit of the Infosys Group (NYSE: INFY), a global advisor to leading companies for strategy, process engineering and technology-enabled transformation programs. We partner with clients to design and implement customized solutions to address their complex business challenges, and to help them in a post-modern ERP world. By combining innovative and human-centric approaches with the latest technological advances, we enable organizati…",2026-02-20T01:27:11Z,unknown,it-jobs,adzuna
481,Artificial Intelligence - Architect,Infosys Singapore & Australia,Australia,"Sydney, Sydney Region",0.0,0.0,"Infosys Consulting is the worldwide management and IT consultancy unit of the Infosys Group (NYSE: INFY), a global advisor to leading companies for strategy, process engineering and technology-enabled transformation programs. We partner with clients to design and implement customized solutions to address their complex business challenges, and to help them in a post-modern ERP world. By combining innovative and human-centric approaches with the latest technological advances, we enable organizati…",2026-02-20T01:27:09Z,unknown,it-jobs,adzuna
482,Python Developer,Professional Search Group,Australia,"Bayswater, Bayswater Area",0.0,0.0,"Job Description Professional Search Group (PSG) is currently looking for an experienced Python Developer to help design, build, and scale the services that power its AI-driven video analytics platform. Working closely with AI and machine learning teams, you'll play a key role in architecting production systems, deploying ML models, and driving technical excellence across the engineering team. Key Responsibilities Design, build, and maintain scalable backend services using Python Own architectur…",2026-08-24T18:25:51Z,unknown,it-jobs,adzuna
483,Senior AI Researcher,Hays,Australia,"Sydney, Sydney Region",0.0,0.0,"Join an Australian AI research company building the future of intelligent agentsYour New Company This is a rare opportunity to join an Australian-founded AI research company at a pivotal stage of growth. Backed by recent investment and led by globally recognised experts in artificial intelligence, the organisation is tackling some of the most complex challenges in the field, with a particular focus on intelligent agents, long-term memory, reasoning, planning, and next-generation machine learnin…",2026-08-12T19:49:18Z,unknown,scientific-qa-jobs,adzuna
484,AI Engineer,Mane Consulting,Australia,"The Rocks, Sydney",0.0,0.0,"Unlock your potential with a prestigious opportunity alongside an award-winning, data-driven industry leader! A highly motivated AI Engineer is required to transform data into actionable insights. Our team is passionate about harnessing the power of artificial intelligence to drive business growth and create meaningful impact across various sectors. Rocking the latest tools you will be responsible for designing, developing, and deploying AI-driven solutions to enhance our data analytics capabil…",2026-09-03T02:43:58Z,unknown,it-jobs,adzuna
485,Language Engineer/Software Engineer - Australian English,Appen,Australia,"Chatswood, Willoughby Area",0.0,0.0,"Company Description Appen is a global leader in the development of high-quality, human annotated datasets for machine learning and artificial intelligence. With over 20 years of experience, expertise in more than 180 languages, and access to a global crowd of over 400,000, Appen partners with leading technology companies to enhance their machine learning-based products. Job Description Appen, a language and technology company is looking for an Australian English native speaker with experience i…",2026-09-04T15:52:54Z,unknown,it-jobs,adzuna
486,Principal Consultant – AI & Data Science,"NTT DATA, Inc.",Australia,Australia,180.0,260.0,"Make an impact with NTT DATA Join a company that is pushing the boundaries of what is possible. We are renowned for our technical excellence and leading innovations, and for making a difference to our clients and society. Our workplace embraces diversity and inclusion - it's a place where you can grow, belong and thrive. As a Principal Consultant, you will provide technical and delivery leadership across some of our largest Data & AI engagements. What Will Make You Successful We're looking for …",2026-08-09T16:23:29Z,unknown,it-jobs,adzuna
